root_id,type,family,subsystem,category,side
720575940633187359,L4,Lamina Monopolar,OFF,intrinsic,left
720575940633188121,LC10a,LC,,boundary,left
720575940633188250,Mi15,Medulla Intrinsic,Luminance,intrinsic,right
720575940633188689,L1,Lamina Monopolar,ON,intrinsic,right
720575940633189324,Tm5d,Transmedullary,Color,intrinsic,left
720575940633190169,LC10a,LC,,boundary,left
720575940633190369,T3,T3 Neuron,Object,intrinsic,right
720575940633190481,L2,Lamina Monopolar,OFF,intrinsic,left
720575940633190829,Tm32,Transmedullary,Color,intrinsic,right
720575940633190860,T2,T2 Neuron,Object,intrinsic,left
720575940633190957,L2,Lamina Monopolar,OFF,intrinsic,left
720575940633191727,R1-6,Photo Receptors,Photoreceptors,intrinsic,right
720575940633191761,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940633192109,T5b,T5 Neuron,Motion,intrinsic,left
720575940633192365,T2,T2 Neuron,Object,intrinsic,right
720575940633192588,Tm20,Transmedullary,Color,intrinsic,left
720575940633192652,Y3,Y Neuron,Object,intrinsic,right
720575940633192751,LMa2,Lobula Medulla Amacrine,Object,intrinsic,right
720575940633192930,T5a,T5 Neuron,Motion,intrinsic,left
720575940633193007,Sm21,Serpentine Medulla,Color,intrinsic,left
720575940633193519,Sm23,Serpentine Medulla,Polarization,intrinsic,right
720575940633194124,Dm10,Distal Medulla,Luminance,intrinsic,left
720575940633194195,C3,Centrifugal,ON,intrinsic,left
720575940633194287,L1,Lamina Monopolar,ON,intrinsic,right
720575940633194431,LC17,LC,,boundary,left
720575940633194833,L3,Lamina Monopolar,Luminance,intrinsic,left
720575940633195053,Tm4,Transmedullary,OFF,intrinsic,right
720575940633195079,TmY9q__perp,Transmedullary Y,Form,intrinsic,right
720575940633195437,Y12,Y Neuron,Motion,intrinsic,right
720575940633195489,TmY5a,Transmedullary Y,Object,intrinsic,right
720575940633195565,TmY9q,Transmedullary Y,Form,intrinsic,right
720575940633195916,Dm15,Distal Medulla,OFF,intrinsic,right
720575940633196591,T4d,T4 Neuron,Motion,intrinsic,right
720575940633196964,R1-6,Photo Receptors,Photoreceptors,intrinsic,right
720575940633197026,T2a,T2 Neuron,Object,intrinsic,right
720575940633197196,LMa5,Lobula Medulla Amacrine,Object,intrinsic,right
720575940633197485,Mi15,Medulla Intrinsic,Luminance,intrinsic,left
720575940633197639,Tm5c,Transmedullary,Color,intrinsic,right
720575940633197905,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940633198381,T2,T2 Neuron,Object,intrinsic,left
720575940633198663,MTe04,MT,,boundary,right
720575940633198673,Sm17,Serpentine Medulla,Polarization,intrinsic,left
720575940633198929,L3,Lamina Monopolar,Luminance,intrinsic,left
720575940633199059,Tm4,Transmedullary,OFF,intrinsic,right
720575940633199514,Tm16,Transmedullary,Color,intrinsic,left
720575940633199647,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940633199663,T2a,T2 Neuron,Object,intrinsic,left
720575940633199756,Tm27,Transmedullary,Object,intrinsic,right
720575940633199842,Dm3p,Distal Medulla,Form,intrinsic,right
720575940633199943,Tm21,Transmedullary,Object,intrinsic,right
720575940633199953,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940633200175,Dm10,Distal Medulla,Luminance,intrinsic,right
720575940633200524,Tm27,Transmedullary,Object,intrinsic,right
720575940633200943,Dm3v,Distal Medulla,Form,intrinsic,left
720575940633201223,LC14a1,LC,,boundary,"left,right"
720575940633201378,Tm5e,Transmedullary,Color,intrinsic,right
720575940633201455,Tm21,Transmedullary,Object,intrinsic,left
720575940633201828,LCe03,LC,,boundary,right
720575940633202596,T2a,T2 Neuron,Object,intrinsic,left
720575940633202828,Mi1,Medulla Intrinsic,ON,intrinsic,left
720575940633202914,T5d,T5 Neuron,Motion,intrinsic,left
720575940633203620,T5c,T5 Neuron,Motion,intrinsic,left
720575940633203852,Dm12,Distal Medulla,Luminance,intrinsic,right
720575940633205412,Tm9,Transmedullary,Motion,intrinsic,left
720575940633205585,Li12,Lobula Intrinsic,Color,intrinsic,left
720575940633205668,R1-6,Photo Receptors,Photoreceptors,intrinsic,right
720575940633206156,TmY10,Transmedullary Y,Color,intrinsic,right
720575940633206476,T3,T3 Neuron,Object,intrinsic,right
720575940633206483,Tm1,Transmedullary,OFF,intrinsic,right
720575940633206599,Mi13,Medulla Intrinsic,OFF,intrinsic,left
720575940633207010,L5,Lamina Monopolar,ON,intrinsic,right
720575940633207085,T5a,T5 Neuron,Motion,intrinsic,left
720575940633207111,TmY10,Transmedullary Y,Color,intrinsic,left
720575940633207377,L3,Lamina Monopolar,Luminance,intrinsic,left
720575940633207623,Li11,Lobula Intrinsic,Color,intrinsic,right
720575940633207725,Mi13,Medulla Intrinsic,OFF,intrinsic,right
720575940633207777,MeTu1,MeTu,,boundary,right
720575940633208095,Dm16,Distal Medulla,OFF,intrinsic,left
720575940633209228,LMt2,Lobula Medulla Tangential,Object,intrinsic,right
720575940633210183,Sm09,Serpentine Medulla,Color,intrinsic,right
720575940633210323,T2a,T2 Neuron,Object,intrinsic,right
720575940633210449,Tm2,Transmedullary,OFF,intrinsic,left
720575940633210846,T2a,T2 Neuron,Object,intrinsic,right
720575940633210975,Tm2,Transmedullary,OFF,intrinsic,right
720575940633211217,MLt1,Medulla Lobula Tangential,Object,intrinsic,right
720575940633211276,Tm33,Transmedullary,Color,intrinsic,right
720575940633211300,R1-6,Photo Receptors,Photoreceptors,intrinsic,right
720575940633212316,LPC1,LPC,,boundary,right
720575940633212753,TmY5a,Transmedullary Y,Object,intrinsic,left
720575940633213092,Tm5a,Transmedullary,Color,intrinsic,left
720575940633213511,LTe49c,LT,,boundary,right
720575940633213767,Dm16,Distal Medulla,OFF,intrinsic,right
720575940633214125,Dm8b,Distal Medulla,Color,intrinsic,right
720575940633214289,MTe03,MT,,boundary,right
720575940633214348,Mi13,Medulla Intrinsic,OFF,intrinsic,left
720575940633214381,Tm37,Transmedullary,Color,intrinsic,left
720575940633214511,Tm27,Transmedullary,Object,intrinsic,left
720575940633214628,Tm4,Transmedullary,OFF,intrinsic,left
720575940633215327,Tm2,Transmedullary,OFF,intrinsic,right
720575940633215405,Mi4,Medulla Intrinsic,Color,intrinsic,right
720575940633216047,Mi9,Medulla Intrinsic,Luminance,intrinsic,right
720575940633216337,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940633216429,T2a,T2 Neuron,Object,intrinsic,left
720575940633216941,Tm5f,Transmedullary,Color,intrinsic,left
720575940633217420,Li18,Lobula Intrinsic,Color,intrinsic,left
720575940633217607,T5c,T5 Neuron,Motion,intrinsic,left
720575940633218221,Tm5f,Transmedullary,Color,intrinsic,left
720575940633218861,Tm5b,Transmedullary,Color,intrinsic,left
720575940633218863,LC4,LC,,boundary,right
720575940633218956,LC10b,LC,,boundary,left
720575940633219399,LC22,LC,,boundary,right
720575940633219757,Tm36,Transmedullary,Color,intrinsic,left
720575940633220269,TmY5a,Transmedullary Y,Object,intrinsic,left
720575940633220679,LTe63,LT,,boundary,right
720575940633221018,L5,Lamina Monopolar,ON,intrinsic,right
720575940633221191,L1,Lamina Monopolar,ON,intrinsic,left
720575940633221663,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940633221667,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940633222113,Mi1,Medulla Intrinsic,ON,intrinsic,left
720575940633222355,Tm36,Transmedullary,Color,intrinsic,right
720575940633222495,Tm1,Transmedullary,OFF,intrinsic,right
720575940633222604,T2a,T2 Neuron,Object,intrinsic,left
720575940633222983,Dm10,Distal Medulla,Luminance,intrinsic,right
720575940633223085,Tm2,Transmedullary,OFF,intrinsic,left
720575940633223116,Sm31,Serpentine Medulla,Color,intrinsic,right
720575940633223251,Tm21,Transmedullary,Object,intrinsic,left
720575940633223308,R7,Photo Receptors,Photoreceptors,intrinsic,right
720575940633223348,T5a,T5 Neuron,Motion,intrinsic,left
720575940633223844,LMa4,Lobula Medulla Amacrine,Object,intrinsic,left
720575940633224109,TmY11,Transmedullary Y,Color,intrinsic,left
720575940633224237,L4,Lamina Monopolar,OFF,intrinsic,right
720575940633224519,LC10c,LC,,boundary,left
720575940633225041,L2,Lamina Monopolar,OFF,intrinsic,left
720575940633225261,Mi2,Medulla Intrinsic,Object,intrinsic,left
720575940633225287,Lawf2,Lamina Wide Field,ON,intrinsic,left
720575940633225427,T5a,T5 Neuron,Motion,intrinsic,left
720575940633225553,LLPt,Lobula Lobula Plate Tangential,Color,intrinsic,right
720575940633225612,Sm01,Serpentine Medulla,Color,intrinsic,left
720575940633225676,Tm20,Transmedullary,Color,intrinsic,right
720575940633226029,Dm3p,Distal Medulla,Form,intrinsic,right
720575940633226067,Mi15,Medulla Intrinsic,Luminance,intrinsic,left
720575940633226321,L1,Lamina Monopolar,ON,intrinsic,left
720575940633226567,L2,Lamina Monopolar,OFF,intrinsic,left
720575940633226669,Tm16,Transmedullary,Color,intrinsic,left
720575940633226823,Tm2,Transmedullary,OFF,intrinsic,left
720575940633227148,L5,Lamina Monopolar,ON,intrinsic,right
720575940633227428,LLPC2,LLPC,,boundary,left
720575940633227684,Tm21,Transmedullary,Object,intrinsic,left
720575940633228103,DNp30,DN,,boundary,"left,right"
720575940633228257,Sm22,Serpentine Medulla,Color,intrinsic,left
720575940633228770,TmY5a,Transmedullary Y,Object,intrinsic,left
720575940633228940,R7,Photo Receptors,Photoreceptors,intrinsic,right
720575940633229196,Dm19,Distal Medulla,OFF,intrinsic,right
720575940633229383,L4,Lamina Monopolar,OFF,intrinsic,left
720575940633230161,Sm04,Serpentine Medulla,Color,intrinsic,left
720575940633230929,R8,Photo Receptors,Photoreceptors,intrinsic,left
720575940633232159,Sm18,Serpentine Medulla,Polarization,intrinsic,left
720575940633232199,Mi1,Medulla Intrinsic,ON,intrinsic,left
720575940633232548,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940633232557,Y3,Y Neuron,Object,intrinsic,left
720575940633232610,T3,T3 Neuron,Object,intrinsic,right
720575940633233087,LC17,LC,,boundary,right
720575940633233633,Tm20,Transmedullary,Color,intrinsic,left
720575940633233820,LPC1,LPC,,boundary,right
720575940633233951,T1,T1 Neuron,OFF,intrinsic,left
720575940633234349,Tm36,Transmedullary,Color,intrinsic,left
720575940633234658,T5b,T5 Neuron,Motion,intrinsic,right
720575940633234991,T1,T1 Neuron,OFF,intrinsic,right
720575940633235148,R1-6,Photo Receptors,Photoreceptors,intrinsic,right
720575940633235225,T5b,T5 Neuron,Motion,intrinsic,right
720575940633235425,T2,T2 Neuron,Object,intrinsic,left
720575940633235537,R1-6,Photo Receptors,Photoreceptors,intrinsic,right
720575940633235551,Mi9,Medulla Intrinsic,Luminance,intrinsic,right
720575940633236132,T4b,T4 Neuron,Motion,intrinsic,left
720575940633236141,L5,Lamina Monopolar,ON,intrinsic,right
720575940633236691,Dm3q,Distal Medulla,Form,intrinsic,right
720575940633237329,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940633238097,Pm04,Proximal Medulla,Object,intrinsic,left
720575940633239121,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940633239341,cLP02,cLP,,boundary,right
720575940633239460,Dm20,Distal Medulla,Luminance,intrinsic,left
720575940633239972,R1-6,Photo Receptors,Photoreceptors,intrinsic,right
720575940633240268,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940633240780,R1-6,Photo Receptors,Photoreceptors,intrinsic,right
720575940633240879,Dm1,Distal Medulla,ON,intrinsic,right
720575940633241647,T4d,T4 Neuron,Motion,intrinsic,left
720575940633241901,L4,Lamina Monopolar,OFF,intrinsic,left
720575940633241937,Tm4,Transmedullary,OFF,intrinsic,right
720575940633241952,T5b,T5 Neuron,Motion,intrinsic,left
720575940633242649,T5c,T5 Neuron,Motion,intrinsic,right
720575940633242705,Mi1,Medulla Intrinsic,ON,intrinsic,left
720575940633243949,Tm9,Transmedullary,Motion,intrinsic,right
720575940633243985,Pm01,Proximal Medulla,Object,intrinsic,left
720575940633244241,Pm02,Proximal Medulla,Object,intrinsic,left
720575940633244333,Tm3,Transmedullary,ON,intrinsic,left
720575940633244497,R7,Photo Receptors,Photoreceptors,intrinsic,right
720575940633245092,Mi1,Medulla Intrinsic,ON,intrinsic,left
720575940633245860,Tm4,Transmedullary,OFF,intrinsic,left
720575940633245907,T4b,T4 Neuron,Motion,intrinsic,right
720575940633245983,R1-6,Photo Receptors,Photoreceptors,intrinsic,right
720575940633246116,Tm21,Transmedullary,Object,intrinsic,left
720575940633246125,L2,Lamina Monopolar,OFF,intrinsic,right
720575940633246399,LC16,LC,,boundary,left
720575940633246628,Mi13,Medulla Intrinsic,OFF,intrinsic,left
720575940633246931,Dm3p,Distal Medulla,Form,intrinsic,left
720575940633247132,LC10c,LC,,boundary,left
720575940633247140,cLP01,cLP,,boundary,right
720575940633247315,T1,T1 Neuron,OFF,intrinsic,left
720575940633247569,C3,Centrifugal,ON,intrinsic,right
720575940633247652,Tm20,Transmedullary,Color,intrinsic,right
720575940633248932,Tm5e,Transmedullary,Color,intrinsic,right
720575940633251027,TmY3,Transmedullary Y,Object,intrinsic,right
720575940633251629,LC24,LC,,boundary,left
720575940633251665,Mi9,Medulla Intrinsic,Luminance,intrinsic,right
720575940633252812,L1,Lamina Monopolar,ON,intrinsic,right
720575940633253540,Tm4,Transmedullary,OFF,intrinsic,left
720575940633253657,LLPC3,LLPC,,boundary,right
720575940633253805,Tm2,Transmedullary,OFF,intrinsic,right
720575940633253971,T3,T3 Neuron,Object,intrinsic,right
720575940633254431,R1-6,Photo Receptors,Photoreceptors,intrinsic,right
720575940633254483,Sm03,Serpentine Medulla,Color,intrinsic,right
720575940633254737,L5,Lamina Monopolar,ON,intrinsic,left
720575940633255199,R1-6,Photo Receptors,Photoreceptors,intrinsic,right
720575940633255379,Mi9,Medulla Intrinsic,Luminance,intrinsic,right
720575940633256017,R7,Photo Receptors,Photoreceptors,intrinsic,left
720575940633256087,Tm1,Transmedullary,OFF,intrinsic,right
720575940633256140,Dm19,Distal Medulla,OFF,intrinsic,right
720575940633256223,Tm37,Transmedullary,Color,intrinsic,left
720575940633256356,R1-6,Photo Receptors,Photoreceptors,intrinsic,right
720575940633256599,LC17,LC,,boundary,left
720575940633256929,Y3,Y Neuron,Object,intrinsic,right
720575940633258722,T2,T2 Neuron,Object,intrinsic,right
720575940633258925,Tm2,Transmedullary,OFF,intrinsic,left
720575940633259089,Li12,Lobula Intrinsic,Color,intrinsic,left
720575940633262176,Tm5d,Transmedullary,Color,intrinsic,right
720575940633262509,T2a,T2 Neuron,Object,intrinsic,right
720575940633262765,T2,T2 Neuron,Object,intrinsic,left
720575940633262803,Tm5c,Transmedullary,Color,intrinsic,left
720575940633262817,Mi9,Medulla Intrinsic,Luminance,intrinsic,right
720575940633262818,T2,T2 Neuron,Object,intrinsic,right
720575940633263277,L3,Lamina Monopolar,Luminance,intrinsic,right
720575940633263308,Tm3,Transmedullary,ON,intrinsic,left
720575940633264844,R1-6,Photo Receptors,Photoreceptors,intrinsic,right
720575940633265343,Li17,Lobula Intrinsic,Object,intrinsic,left
720575940633265633,Li05,Lobula Intrinsic,Color,intrinsic,right
720575940633265820,LC18,LC,,boundary,left
720575940633265844,LC10d,LC,,boundary,right
720575940633266207,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940633266769,C2,Centrifugal,ON,intrinsic,left
720575940633266975,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940633267148,R1-6,Photo Receptors,Photoreceptors,intrinsic,right
720575940633267501,T4b,T4 Neuron,Motion,intrinsic,left
720575940633267620,TmY5a,Transmedullary Y,Object,intrinsic,left
720575940633267876,TmY14,Transmedullary Y,Object,intrinsic,left
720575940633268194,Tlp5,Translobula Plate,Motion,intrinsic,right
720575940633268320,MLt8,Medulla Lobula Tangential,Color,intrinsic,right
720575940633268525,T4a,T4 Neuron,Motion,intrinsic,right
720575940633269971,Tm9,Transmedullary,Motion,intrinsic,right
720575940633272147,LPC2,LPC,,boundary,left
720575940633272657,Dm2,Distal Medulla,Luminance,intrinsic,right
720575940633272983,Mi4,Medulla Intrinsic,Color,intrinsic,right
720575940633275874,T4a,T4 Neuron,Motion,intrinsic,left
720575940633277024,Dm3v,Distal Medulla,Form,intrinsic,left
720575940633277591,LC13,LC,,boundary,right
720575940633278156,R1-6,Photo Receptors,Photoreceptors,intrinsic,right
720575940633279180,R1-6,Photo Receptors,Photoreceptors,intrinsic,right
720575940633279436,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940633279775,Dm8b,Distal Medulla,Color,intrinsic,right
720575940633279827,LC34,LC,,boundary,left
720575940633280156,LC12,LC,,boundary,left
720575940633280608,Mi13,Medulla Intrinsic,OFF,intrinsic,right
720575940633280723,Tm27,Transmedullary,Object,intrinsic,left
720575940633282093,Mi13,Medulla Intrinsic,OFF,intrinsic,right
720575940633283373,Tm3,Transmedullary,ON,intrinsic,right
720575940633283609,LLPC2,LLPC,,boundary,right
720575940633283921,Dm9,Distal Medulla,Luminance,intrinsic,right
720575940633284300,R8,Photo Receptors,Photoreceptors,intrinsic,left
720575940633284383,R1-6,Photo Receptors,Photoreceptors,intrinsic,right
720575940633284435,R1-6,Photo Receptors,Photoreceptors,intrinsic,right
720575940633284639,R1-6,Photo Receptors,Photoreceptors,intrinsic,right
720575940633284689,Tm7,Transmedullary,Color,intrinsic,right
720575940633285739,Tm9,Transmedullary,Motion,intrinsic,right
720575940633285843,C2,Centrifugal,ON,intrinsic,right
720575940633287085,Mi13,Medulla Intrinsic,OFF,intrinsic,right
720575940633288032,Tm20,Transmedullary,Color,intrinsic,right
720575940633288396,Dm3v,Distal Medulla,Form,intrinsic,left
720575940633289517,T1,T1 Neuron,OFF,intrinsic,right
720575940633290029,Dm3q,Distal Medulla,Form,intrinsic,left
720575940633290321,L2,Lamina Monopolar,OFF,intrinsic,right
720575940633292113,aMe26,aMe,,boundary,right
720575940633292236,LC28a,LC,,boundary,left
720575940633292461,R8,Photo Receptors,Photoreceptors,intrinsic,right
720575940633292708,MTe07,MT,,boundary,left
720575940633292831,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940633293599,T4d,T4 Neuron,Motion,intrinsic,right
720575940633293779,Sm07,Serpentine Medulla,Color,intrinsic,right
720575940633293988,R1-6,Photo Receptors,Photoreceptors,intrinsic,right
720575940633294111,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940633295052,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940633295571,T4c,T4 Neuron,Motion,intrinsic,right
720575940633295967,MeTu4d,MeTu,,boundary,right
720575940633296465,T1,T1 Neuron,OFF,intrinsic,right
720575940633296804,L1,Lamina Monopolar,ON,intrinsic,right
720575940633296921,Tm37,Transmedullary,Color,intrinsic,right
720575940633297107,T5b,T5 Neuron,Motion,intrinsic,right
720575940633297377,T4c,T4 Neuron,Motion,intrinsic,right
720575940633298071,T3,T3 Neuron,Object,intrinsic,left
720575940633298124,Tm27,Transmedullary,Object,intrinsic,left
720575940633298380,LC18,LC,,boundary,right
720575940633298643,Tm32,Transmedullary,Color,intrinsic,left
720575940633299155,Tm37,Transmedullary,Color,intrinsic,left
720575940633299743,LC15,LC,,boundary,right
